"query","api","endpoint","method","request","expected_response","scenario_type","test_category","notes"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, and cash on delivery)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0042""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, and cash on delivery)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, and cash on delivery)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0043""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, and cash on delivery)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, and partial payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0044""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, and partial payment)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, and partial payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0045""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, and partial payment)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, and split payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0046""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, and split payment)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, and split payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0047""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, and split payment)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, and installment payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0048""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, and installment payment)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, and installment payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0049""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, and installment payment)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, and free shipping)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100, ""free_shipping"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0050""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, and free shipping)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, and free shipping)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100, ""free_shipping"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0051""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, and free shipping)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, and express shipping)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100, ""free_shipping"": true, ""express_shipping"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0052""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, and express shipping)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, and express shipping)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100, ""free_shipping"": true, ""express_shipping"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0053""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, and express shipping)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, express shipping, and same day delivery)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100, ""free_shipping"": true, ""express_shipping"": true, ""same_day_delivery"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0054""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, express shipping, and same day delivery)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, express shipping, and same day delivery)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100, ""free_shipping"": true, ""express_shipping"": true, ""same_day_delivery"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0055""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, express shipping, and same day delivery)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, express shipping, same day delivery, and return policy)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100, ""free_shipping"": true, ""express_shipping"": true, ""same_day_delivery"": true, ""return_policy"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0056""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, express shipping, same day delivery, and return policy)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, express shipping, same day delivery, and return policy)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100, ""free_shipping"": true, ""express_shipping"": true, ""same_day_delivery"": true, ""return_policy"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0057""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, express shipping, same day delivery, and return policy)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, express shipping, same day delivery, return policy, and warranty)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242"", ""partial_payment"": true, ""split_payment"": true, ""installment_payment"": true}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100, ""free_shipping"": true, ""express_shipping"": true, ""same_day_delivery"": true, ""return_policy"": true, ""warranty"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0058""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, loyalty points, cash on delivery, partial payment, split payment, installment payment, free shipping, express shipping, same day delivery, return policy, and warranty)"
